diff,value,latitude,longitude
298942,263,37.62062,140.9379733
298937,247,37.62062,140.9379733
298933,250,37.62062,140.9379733
298928,240,37.62062,140.9368267
298923,237,37.62062,140.9368267
300508,229,37.62335,140.9368267
299084,228,37.61789,140.9379733
299035,217,37.61971,140.93912
299030,208,37.61971,140.93912
299025,205,37.61971,140.93912
298947,278,37.62062,140.9379733
299021,204,37.61971,140.93912
298981,227,37.61971,140.9379733
298962,263,37.62062,140.9379733
298952,275,37.62062,140.9379733
298957,276,37.62062,140.9379733
298977,228,37.61971,140.93912
298967,258,37.62062,140.9379733
298972,247,37.61971,140.9379733
299016,200,37.61971,140.93912
298996,205,37.61971,140.93912
298986,220,37.61971,140.9379733
298991,214,37.61971,140.93912
299011,198,37.61971,140.93912
299001,197,37.61971,140.93912
299006,196,37.61971,140.93912
300504,216,37.62335,140.9368267
300254,239,37.62335,140.9368267
300249,234,37.62335,140.9368267
300191,277,37.62335,140.9368267
299079,221,37.6188,140.9379733
299070,219,37.6188,140.9379733
299065,213,37.6188,140.9379733
299074,218,37.6188,140.9368267
300186,264,37.62335,140.9368267
299060,221,37.6188,140.9379733
299045,222,37.6188,140.9379733
299040,215,37.61971,140.9379733
300181,252,37.62335,140.9368267
299055,223,37.6188,140.9379733
299050,221,37.6188,140.9379733
300244,238,37.62335,140.9368267
300220,254,37.62335,140.9368267
300200,277,37.62335,140.9368267
300195,274,37.62335,140.9368267
300215,263,37.62335,140.9368267
300205,279,37.62335,140.9368267
300210,270,37.62335,140.9368267
300240,249,37.62335,140.9368267
300230,258,37.62335,140.9379733
300225,255,37.62335,140.9379733
300235,240,37.62335,140.9379733
300499,211,37.62426,140.9368267
300342,248,37.62426,140.9368267
300264,225,37.62335,140.9368267
300259,235,37.62335,140.9368267
300337,249,37.62426,140.9368267
300298,255,37.62335,140.9368267
300279,239,37.62335,140.9368267
300269,233,37.62335,140.9368267
300274,239,37.62335,140.9368267
300293,252,37.62335,140.9368267
300284,239,37.62335,140.9368267
300288,246,37.62335,140.9368267
300332,250,37.62426,140.9368267
300313,246,37.62335,140.9368267
300303,256,37.62335,140.9368267
300308,252,37.62335,140.9368267
300328,255,37.62426,140.9368267
300318,244,37.62426,140.9368267
300323,246,37.62426,140.9368267
300494,212,37.62426,140.9368267
300416,270,37.62426,140.9368267
300376,250,37.62426,140.9368267
300357,236,37.62426,140.9368267
300347,245,37.62426,140.9368267
300352,242,37.62426,140.9368267
300372,250,37.62426,140.9368267
300362,237,37.62426,140.9368267
300367,242,37.62426,140.9368267
300411,262,37.62426,140.9368267
300391,250,37.62426,140.9368267
300381,254,37.62426,140.9368267
300386,250,37.62426,140.9368267
300406,256,37.62426,140.9368267
300396,263,37.62426,140.9368267
300401,257,37.62426,140.9368267
300489,216,37.62426,140.9368267
300450,240,37.62426,140.9368267
300430,250,37.62426,140.9368267
300420,262,37.62426,140.9368267
300425,254,37.62426,140.9368267
300445,245,37.62426,140.9368267
300435,250,37.62426,140.9368267
300440,250,37.62426,140.9368267
300484,222,37.62426,140.9368267
300464,229,37.62426,140.9368267
300455,232,37.62426,140.9368267
300460,235,37.62426,140.9368267
300479,219,37.62426,140.9368267
300469,222,37.62426,140.9368267
300474,215,37.62426,140.9368267
302031,233,37.62699,140.9379733
301291,220,37.62335,140.93912
301164,222,37.62335,140.9402667
300880,216,37.62517,140.93912
300773,279,37.62517,140.9379733
300645,220,37.62517,140.9368267
300567,243,37.62426,140.9379733
300528,247,37.62426,140.9379733
300523,248,37.62426,140.9379733
300562,249,37.62426,140.9379733
300543,254,37.62426,140.9379733
300533,247,37.62426,140.9379733
300538,252,37.62426,140.9379733
300557,249,37.62426,140.9379733
300548,257,37.62426,140.9379733
300553,257,37.62426,140.9379733
300641,220,37.62517,140.9368267
300601,216,37.62517,140.9379733
300582,220,37.62517,140.9379733
300572,235,37.62517,140.9379733
300577,228,37.62517,140.9379733
300597,219,37.62517,140.9379733
300587,218,37.62517,140.9379733
300592,226,37.62517,140.9379733
300636,222,37.62517,140.9368267
300616,224,37.62426,140.9368267
300606,219,37.62426,140.9379733
300611,216,37.62426,140.9368267
300631,224,37.62517,140.9368267
300621,217,37.62426,140.9368267
300626,216,37.62517,140.9368267
300768,270,37.62517,140.9379733
300714,245,37.62517,140.9379733
300675,237,37.62517,140.9368267
300655,227,37.62517,140.9368267
300650,224,37.62517,140.9368267
300670,241,37.62517,140.9368267
300660,238,37.62517,140.9368267
300665,235,37.62517,140.9368267
300709,246,37.62517,140.9379733
300690,239,37.62517,140.9379733
300680,246,37.62517,140.9379733
300685,247,37.62517,140.9379733
300704,253,37.62517,140.9379733
300694,242,37.62517,140.9379733
300699,256,37.62517,140.9379733
300763,267,37.62517,140.9379733
300743,260,37.62517,140.9379733
300724,246,37.62517,140.9379733
300719,245,37.62517,140.9379733
300738,253,37.62517,140.9379733
300729,254,37.62517,140.9379733
300734,258,37.62517,140.9379733
300758,258,37.62517,140.9379733
300753,265,37.62517,140.9379733
300748,263,37.62517,140.9379733
300875,229,37.62517,140.93912
300871,229,37.62517,140.9379733
300792,275,37.62608,140.9379733
300787,274,37.62517,140.9379733
300782,279,37.62517,140.9379733
300778,271,37.62517,140.9379733
300866,242,37.62517,140.9379733
300827,274,37.62517,140.93912
300807,277,37.62608,140.9379733
300797,274,37.62608,140.9379733
300802,271,37.62608,140.9379733
300822,281,37.62608,140.93912
300812,278,37.62608,140.9379733
300817,276,37.62608,140.9379733
300861,244,37.62517,140.9379733
300841,256,37.62517,140.93912
300831,261,37.62517,140.93912
300836,266,37.62517,140.93912
300856,245,37.62517,140.9379733
300846,253,37.62517,140.9379733
300851,246,37.62517,140.9379733
301159,226,37.62335,140.9402667
301032,202,37.62426,140.93912
301022,199,37.62517,140.93912
300944,260,37.62517,140.93912
300905,224,37.62517,140.93912
300885,212,37.62517,140.93912
300900,215,37.62517,140.93912
300890,218,37.62517,140.93912
300895,214,37.62517,140.93912
300939,257,37.62517,140.93912
300919,235,37.62517,140.93912
300910,228,37.62517,140.93912
300915,236,37.62517,140.93912
300934,252,37.62517,140.93912
300924,234,37.62517,140.93912
300929,247,37.62517,140.93912
301017,192,37.62517,140.93912
300978,237,37.62608,140.93912
300959,254,37.62517,140.93912
300949,254,37.62517,140.93912
300954,254,37.62517,140.93912
300973,240,37.62608,140.93912
300964,244,37.62608,140.9379733
300968,252,37.62608,140.93912
301013,194,37.62517,140.93912
300993,215,37.62608,140.93912
300983,223,37.62608,140.93912
300988,218,37.62608,140.93912
301008,196,37.62608,140.93912
300998,208,37.62608,140.93912
301003,201,37.62608,140.93912
301027,193,37.62517,140.93912
301154,228,37.62335,140.9402667
301086,207,37.62426,140.93912
301037,201,37.62426,140.93912
301081,212,37.62426,140.93912
301042,203,37.62426,140.93912
301076,220,37.62426,140.93912
301057,210,37.62426,140.93912
301047,201,37.62426,140.93912
301052,199,37.62426,140.93912
301071,227,37.62426,140.93912
301061,224,37.62426,140.93912
301066,231,37.62426,140.93912
301149,225,37.62244,140.9402667
301110,213,37.62335,140.93912
301091,202,37.62426,140.9402667
291551,43,37.63791,140.9554133
301105,210,37.62335,140.93912
301096,196,37.62426,140.93912
301101,203,37.62335,140.93912
301145,225,37.62335,140.93912
301125,208,37.62335,140.93912
301115,212,37.62335,140.93912
301120,209,37.62335,140.93912
301140,215,37.62335,140.93912
301130,209,37.62335,140.93912
301135,216,37.62335,140.93912
301286,213,37.62335,140.93912
301282,219,37.62335,140.93912
301277,218,37.62335,140.93912
301223,214,37.62335,140.93912
301184,213,37.62335,140.93912
301179,213,37.62335,140.93912
301169,224,37.62335,140.9402667
301174,225,37.62335,140.93912
301218,222,37.62335,140.93912
301198,218,37.62335,140.93912
301189,209,37.62335,140.93912
301193,213,37.62335,140.93912
301213,223,37.62335,140.93912
301203,212,37.62335,140.93912
301208,215,37.62335,140.93912
301272,214,37.62335,140.93912
301252,221,37.62244,140.93912
301233,210,37.62244,140.93912
301228,216,37.62244,140.93912
301247,232,37.62244,140.93912
301238,221,37.62244,140.93912
301242,227,37.62244,140.93912
301267,213,37.62335,140.93912
301262,216,37.62244,140.93912
301257,214,37.62244,140.93912
302026,225,37.62699,140.9379733
301654,183,37.62608,140.9402667
301546,226,37.62426,140.9402667
301428,210,37.62426,140.9379733
301350,171,37.62244,140.9379733
301311,209,37.62335,140.9379733
301306,211,37.62335,140.9379733
301296,213,37.62335,140.93912
301301,213,37.62335,140.9379733
301345,176,37.62244,140.9379733
301326,200,37.62244,140.9379733
301316,213,37.62335,140.9379733
301321,204,37.62244,140.9379733
301340,180,37.62244,140.9379733
301331,189,37.62244,140.9379733
301335,177,37.62244,140.9379733
301424,221,37.62335,140.93912
301384,168,37.62335,140.9379733
301365,158,37.62335,140.9379733
301355,171,37.62244,140.9379733
301360,160,37.62335,140.9379733
301380,167,37.62335,140.9379733
301370,169,37.62335,140.9379733
301375,163,37.62335,140.9379733
301419,221,37.62335,140.93912
301399,198,37.62426,140.9379733
301389,171,37.62335,140.9379733
301394,189,37.62426,140.9379733
301414,216,37.62335,140.93912
301404,211,37.62426,140.9379733
301409,207,37.62335,140.93912
301541,226,37.62426,140.9402667
301497,251,37.62426,140.93912
301458,224,37.62335,140.9379733
301438,209,37.62335,140.9379733
301433,208,37.62335,140.9379733
301453,217,37.62335,140.9379733
301443,218,37.62335,140.9379733
301448,219,37.62335,140.9379733
301492,241,37.62426,140.93912
301473,229,37.62426,140.93912
301463,225,37.62335,140.9379733
301468,234,37.62335,140.93912
301487,241,37.62426,140.93912
301477,225,37.62426,140.93912
301482,230,37.62426,140.93912
301536,225,37.62426,140.9402667
301526,211,37.62426,140.9402667
301507,243,37.62426,140.93912
301502,241,37.62426,140.93912
301522,217,37.62426,140.9402667
301512,243,37.62426,140.93912
301517,223,37.62426,140.9402667
301531,214,37.62426,140.9402667
301649,179,37.62608,140.9402667
301644,178,37.62608,140.9402667
301566,210,37.62426,140.9402667
301561,223,37.62426,140.9402667
301556,224,37.62426,140.9402667
301551,233,37.62426,140.9402667
301639,181,37.62608,140.9402667
301600,182,37.62517,140.9414133
301580,203,37.62517,140.9402667
301570,204,37.62426,140.9402667
301575,212,37.62517,140.9402667
301595,190,37.62517,140.9402667
301585,200,37.62517,140.9402667
301590,197,37.62517,140.9402667
301634,179,37.62608,140.9402667
301615,177,37.62517,140.9414133
301605,178,37.62517,140.9414133
301610,178,37.62517,140.9414133
301629,189,37.62608,140.9402667
301619,181,37.62517,140.9414133
301624,189,37.62608,140.9402667
302021,217,37.62699,140.9379733
301801,229,37.62608,140.9414133
301796,229,37.62608,140.9414133
301717,187,37.62608,140.9402667
301678,171,37.62608,140.9402667
301659,183,37.62608,140.9402667
301673,176,37.62608,140.9402667
301663,186,37.62608,140.9402667
301668,177,37.62608,140.9402667
301712,183,37.62608,140.9402667
301693,174,37.62608,140.9402667
301683,172,37.62608,140.9402667
301688,175,37.62608,140.9402667
301708,185,37.62608,140.9402667
301698,175,37.62608,140.9402667
301703,187,37.62608,140.9402667
301791,241,37.62608,140.9414133
301752,243,37.62608,140.9414133
301732,195,37.62608,140.9402667
301722,184,37.62608,140.9402667
301727,194,37.62608,140.9402667
301747,235,37.62608,140.9414133
301737,219,37.62608,140.9414133
301742,224,37.62517,140.9414133
301786,236,37.62608,140.9414133
301766,241,37.62608,140.9414133
301757,246,37.62608,140.9414133
301762,242,37.62608,140.9414133
301781,241,37.62608,140.9414133
301771,246,37.62608,140.9414133
301776,241,37.62608,140.9414133
302016,204,37.62608,140.9379733
301859,196,37.62699,140.9402667
301854,203,37.62699,140.9402667
301815,215,37.62608,140.9414133
301810,212,37.62608,140.9414133
301806,217,37.62608,140.9414133
301850,213,37.62699,140.9402667
301830,201,37.62608,140.9414133
301820,210,37.62608,140.9414133
301825,207,37.62608,140.9414133
301845,208,37.62699,140.9402667
301835,207,37.62608,140.9414133
301840,210,37.62608,140.9414133
302011,189,37.62608,140.9379733
301933,177,37.62608,140.93912
301894,204,37.62608,140.9402667
301874,204,37.62699,140.9402667
301864,195,37.62699,140.9402667
301869,201,37.62699,140.9402667
301889,202,37.62608,140.9402667
301879,207,37.62699,140.9402667
301884,207,37.62699,140.9402667
301928,189,37.62608,140.93912
301908,175,37.62608,140.9402667
301898,199,37.62608,140.9402667
301903,199,37.62608,140.9402667
301923,193,37.62608,140.93912
301913,183,37.62608,140.9402667
301918,189,37.62608,140.9402667
302006,191,37.62699,140.93912
301967,194,37.62608,140.9402667
301947,183,37.62608,140.9402667
301938,172,37.62608,140.93912
301942,178,37.62608,140.93912
301962,181,37.62608,140.9402667
301952,180,37.62608,140.9402667
301957,177,37.62608,140.9402667
302001,196,37.62699,140.9402667
301982,178,37.62699,140.9402667
301972,186,37.62608,140.9402667
301977,179,37.62608,140.9402667
301996,195,37.62699,140.9402667
301987,184,37.62699,140.9402667
301991,186,37.62699,140.9402667
309287,187,37.63063,140.9427817
308309,232,37.6279,140.9437067
307566,117,37.63518,140.9554133
307356,56,37.63791,140.9554133
302324,88,37.63791,140.9554133
302168,136,37.62972,140.95082
302089,234,37.6279,140.94256
302050,265,37.62699,140.9379733
302045,255,37.62699,140.9379733
302040,253,37.62699,140.9379733
302084,246,37.62699,140.9414133
302065,275,37.62608,140.9379733
302055,266,37.62699,140.9379733
302060,265,37.62608,140.9379733
302080,256,37.62699,140.9402667
302070,278,37.62699,140.93912
302075,269,37.62699,140.9402667
302163,143,37.62972,140.95082
302124,160,37.62972,140.9496717
302104,199,37.62881,140.946
302094,221,37.6279,140.9437067
302099,210,37.6279,140.9448533
302119,174,37.62881,140.9496717
302109,194,37.62881,140.947375
302114,187,37.62881,140.9485233
302158,144,37.62972,140.95082
302138,154,37.62972,140.95082
302128,159,37.62972,140.9496717
302133,152,37.62972,140.95082
302153,146,37.62972,140.95082
302143,156,37.62972,140.95082
302148,153,37.62972,140.95082
302319,93,37.63791,140.9554133
302241,119,37.63518,140.9565617
302202,129,37.63063,140.9519683
302182,153,37.62972,140.95082
302172,136,37.62972,140.95082
302177,147,37.62972,140.95082
302197,133,37.63063,140.9519683
302187,144,37.62972,140.95082
302192,142,37.62972,140.95082
302236,125,37.63427,140.9565617
302217,134,37.63245,140.954265
302207,131,37.63154,140.9531167
302212,133,37.63245,140.954265
302231,127,37.63427,140.9554133
302221,131,37.63336,140.9554133
302226,130,37.63336,140.9554133
302314,100,37.63791,140.9554133
302275,134,37.63791,140.9554133
302256,126,37.637,140.9554133
302246,120,37.63609,140.9554133
302251,121,37.63609,140.9554133
302270,130,37.63791,140.9554133
302261,129,37.63791,140.9554133
302266,134,37.63791,140.9554133
302310,106,37.63791,140.9554133
302290,125,37.63791,140.9554133
302280,129,37.63791,140.9554133
302285,129,37.63791,140.9554133
302305,110,37.63791,140.9554133
302295,116,37.63791,140.9554133
302300,113,37.63791,140.9554133
307351,66,37.63791,140.9554133
307263,56,37.63791,140.9554133
307180,48,37.63791,140.9554133
302354,76,37.63791,140.9554133
302334,80,37.63791,140.9554133
302329,90,37.63791,140.9554133
302349,75,37.63791,140.9554133
302339,83,37.63791,140.9554133
302344,74,37.63791,140.9554133
307175,40,37.63791,140.9554133
307155,23,37.63791,140.9554133
302358,77,37.63791,140.9554133
307150,20,37.63791,140.9554133
307170,37,37.63791,140.9554133
307160,29,37.63791,140.9554133
307165,35,37.63791,140.9554133
307258,58,37.63791,140.9554133
307219,57,37.63791,140.9554133
307194,68,37.63791,140.9554133
307185,56,37.63791,140.9554133
307189,62,37.63791,140.9554133
307214,57,37.63791,140.9554133
307199,61,37.63791,140.9554133
307209,58,37.63791,140.9554133
307253,58,37.63791,140.9554133
307233,61,37.63791,140.9554133
307224,59,37.63791,140.9554133
307229,62,37.63791,140.9554133
307248,61,37.63791,140.9554133
307238,58,37.63791,140.9554133
307243,60,37.63791,140.9554133
307346,67,37.63791,140.9554133
307331,69,37.63791,140.9554133
307292,61,37.63791,140.9554133
307273,62,37.63791,140.9554133
307268,60,37.63791,140.9554133
307287,56,37.63791,140.9554133
307277,60,37.63791,140.9554133
307282,58,37.63791,140.9554133
307326,71,37.63791,140.9554133
307307,64,37.63791,140.9554133
307297,68,37.63791,140.9554133
307302,65,37.63791,140.9554133
307321,71,37.63791,140.9554133
307312,65,37.63791,140.9554133
307317,69,37.63791,140.9554133
307341,65,37.63791,140.9554133
307336,67,37.63791,140.9554133
307561,111,37.63518,140.9554133
307556,106,37.63609,140.9554133
307400,64,37.63791,140.9554133
307395,60,37.63791,140.9554133
307390,58,37.63791,140.9554133
307370,56,37.63791,140.9554133
307361,54,37.63791,140.9554133
307365,52,37.63791,140.9554133
307385,50,37.63791,140.9554133
307375,50,37.63791,140.9554133
307380,50,37.63791,140.9554133
307551,101,37.637,140.9554133
307473,67,37.63791,140.9554133
307434,73,37.63791,140.9554133
307414,73,37.63791,140.9554133
307405,66,37.63791,140.9554133
307409,70,37.63791,140.9554133
307429,72,37.63791,140.9554133
307419,74,37.63791,140.9554133
307424,75,37.63791,140.9554133
